user_id,book_id,rating,interaction_type,review_text,timestamp
356,335,4.0,rate,Beautifully written and highly engaging.,2026-04-10
204,394,,shelve,,2026-04-10
22,411,,shelve,,2026-04-10
231,1070,3.0,rate,It was an okay read. Met expectations.,2026-04-10
335,873,3.0,rate,It was an okay read. Met expectations.,2026-04-10
274,817,,view,,2026-04-10
338,854,,view,,2026-04-10
316,266,4.0,rate,"A wonderful read, really connected with the story.",2026-04-10
238,641,,view,,2026-04-10
43,614,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-10
108,520,4.0,rate,Beautifully written and highly engaging.,2026-04-10
21,676,3.0,rate,It was an okay read. Met expectations.,2026-04-10
48,987,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-10
153,142,,view,,2026-04-10
57,589,3.0,rate,It was an okay read. Met expectations.,2026-04-10
242,460,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-10
142,539,4.0,rate,Could not put it down! A fantastic book.,2026-04-10
179,949,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-10
209,929,,view,,2026-04-10
224,948,,shelve,,2026-04-10
196,663,5.0,rate,Could not put it down! A fantastic book.,2026-04-10
126,358,,shelve,,2026-04-10
353,611,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-10
367,647,2.0,rate,Very basic characters and predictable plot.,2026-04-10
193,875,2.0,rate,Hard to get through. Not recommended.,2026-04-10
365,672,3.0,rate,It was an okay read. Met expectations.,2026-04-10
150,162,5.0,rate,Beautifully written and highly engaging.,2026-04-10
182,1085,,view,,2026-04-10
195,1142,5.0,rate,"A wonderful read, really connected with the story.",2026-04-10
111,103,3.0,rate,It was an okay read. Met expectations.,2026-04-10
289,1036,3.0,rate,It was an okay read. Met expectations.,2026-04-10
151,676,2.0,rate,Decent idea but poorly written.,2026-04-10
233,957,3.0,rate,It was an okay read. Met expectations.,2026-04-10
43,924,,view,,2026-04-10
145,540,,shelve,,2026-04-10
240,224,3.0,rate,It was an okay read. Met expectations.,2026-04-10
293,761,3.0,rate,It was an okay read. Met expectations.,2026-04-10
10,864,,view,,2026-04-10
272,987,,shelve,,2026-04-10
358,240,3.0,rate,It was an okay read. Met expectations.,2026-04-10
336,184,4.0,rate,Beautifully written and highly engaging.,2026-04-10
265,597,2.0,rate,Decent idea but poorly written.,2026-04-10
112,419,3.0,rate,It was an okay read. Met expectations.,2026-04-10
7,326,4.0,rate,Could not put it down! A fantastic book.,2026-04-10
225,1068,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-10
133,1027,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-10
127,416,2.0,rate,Decent idea but poorly written.,2026-04-10
360,878,4.0,rate,Beautifully written and highly engaging.,2026-04-10
3,180,3.0,rate,It was an okay read. Met expectations.,2026-04-10
166,134,3.0,rate,It was an okay read. Met expectations.,2026-04-10
181,996,4.0,rate,Beautifully written and highly engaging.,2026-04-10
259,169,3.0,rate,It was an okay read. Met expectations.,2026-04-10
360,999,,view,,2026-04-10
386,352,4.0,rate,Could not put it down! A fantastic book.,2026-04-10
28,889,,view,,2026-04-10
196,661,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-10
212,619,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-10
208,882,,view,,2026-04-10
64,673,3.0,rate,It was an okay read. Met expectations.,2026-04-10
385,1199,3.0,rate,It was an okay read. Met expectations.,2026-04-10
12,718,,view,,2026-04-10
117,647,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-10
166,573,3.0,rate,It was an okay read. Met expectations.,2026-04-10
46,76,,view,,2026-04-10
291,911,,view,,2026-04-10
147,909,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-10
111,1028,4.0,rate,Could not put it down! A fantastic book.,2026-04-10
292,73,4.0,rate,Could not put it down! A fantastic book.,2026-04-10
155,57,,view,,2026-04-10
217,56,2.0,rate,Decent idea but poorly written.,2026-04-10
196,1082,3.0,rate,It was an okay read. Met expectations.,2026-04-10
181,674,4.0,rate,"A wonderful read, really connected with the story.",2026-04-10
194,285,3.0,rate,It was an okay read. Met expectations.,2026-04-10
369,726,5.0,rate,Could not put it down! A fantastic book.,2026-04-10
19,369,,view,,2026-04-10
184,824,3.0,rate,It was an okay read. Met expectations.,2026-04-10
309,131,,view,,2026-04-10
194,593,4.0,rate,"A wonderful read, really connected with the story.",2026-04-10
352,648,,view,,2026-04-10
253,271,,shelve,,2026-04-10
146,1194,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-10
102,353,,view,,2026-04-10
261,1014,,view,,2026-04-10
66,13,2.0,rate,Hard to get through. Not recommended.,2026-04-10
324,766,,shelve,,2026-04-10
208,1194,,view,,2026-04-10
378,639,3.0,rate,It was an okay read. Met expectations.,2026-04-11
190,36,2.0,rate,Decent idea but poorly written.,2026-04-11
187,272,3.0,rate,It was an okay read. Met expectations.,2026-04-11
21,812,2.0,rate,Decent idea but poorly written.,2026-04-11
73,331,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
191,310,2.0,rate,Hard to get through. Not recommended.,2026-04-11
222,369,3.0,rate,It was an okay read. Met expectations.,2026-04-11
313,913,,shelve,,2026-04-11
52,192,,shelve,,2026-04-11
346,1085,3.0,rate,It was an okay read. Met expectations.,2026-04-11
359,783,,view,,2026-04-11
315,1151,2.0,rate,Decent idea but poorly written.,2026-04-11
135,1176,2.0,rate,Hard to get through. Not recommended.,2026-04-11
55,3,,view,,2026-04-11
344,898,3.0,rate,It was an okay read. Met expectations.,2026-04-11
110,654,3.0,rate,It was an okay read. Met expectations.,2026-04-11
105,833,3.0,rate,It was an okay read. Met expectations.,2026-04-11
257,966,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-11
384,779,,view,,2026-04-11
304,635,,view,,2026-04-11
322,578,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
136,793,,shelve,,2026-04-11
389,529,3.0,rate,It was an okay read. Met expectations.,2026-04-11
34,475,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-11
67,691,,view,,2026-04-11
92,80,5.0,rate,"A wonderful read, really connected with the story.",2026-04-11
301,1192,,shelve,,2026-04-11
354,349,,view,,2026-04-11
104,632,,shelve,,2026-04-11
390,85,,view,,2026-04-11
203,1176,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-11
71,954,3.0,rate,It was an okay read. Met expectations.,2026-04-11
109,921,3.0,rate,It was an okay read. Met expectations.,2026-04-11
314,942,4.0,rate,Beautifully written and highly engaging.,2026-04-11
378,556,,view,,2026-04-11
109,563,,view,,2026-04-11
389,947,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-11
221,1023,3.0,rate,It was an okay read. Met expectations.,2026-04-11
125,159,,shelve,,2026-04-11
260,1149,,view,,2026-04-11
173,152,,view,,2026-04-11
210,816,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-11
179,554,3.0,rate,It was an okay read. Met expectations.,2026-04-11
369,1038,,view,,2026-04-11
192,133,,view,,2026-04-11
369,4,,shelve,,2026-04-11
127,481,3.0,rate,It was an okay read. Met expectations.,2026-04-11
141,415,,shelve,,2026-04-11
184,963,2.0,rate,Very basic characters and predictable plot.,2026-04-11
154,853,,view,,2026-04-11
184,448,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
88,730,,view,,2026-04-11
266,558,3.0,rate,It was an okay read. Met expectations.,2026-04-11
252,54,3.0,rate,It was an okay read. Met expectations.,2026-04-11
383,328,3.0,rate,It was an okay read. Met expectations.,2026-04-11
108,261,,shelve,,2026-04-11
237,439,5.0,rate,"A wonderful read, really connected with the story.",2026-04-11
266,773,3.0,rate,It was an okay read. Met expectations.,2026-04-11
27,489,3.0,rate,It was an okay read. Met expectations.,2026-04-11
348,592,3.0,rate,It was an okay read. Met expectations.,2026-04-11
155,96,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-11
285,29,,shelve,,2026-04-11
255,212,3.0,rate,It was an okay read. Met expectations.,2026-04-11
237,803,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-11
82,415,3.0,rate,It was an okay read. Met expectations.,2026-04-11
241,980,3.0,rate,It was an okay read. Met expectations.,2026-04-11
334,64,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
399,773,,view,,2026-04-11
46,489,,view,,2026-04-11
307,729,2.0,rate,Hard to get through. Not recommended.,2026-04-11
125,662,,view,,2026-04-11
254,1147,2.0,rate,Hard to get through. Not recommended.,2026-04-11
317,424,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-11
290,188,3.0,rate,It was an okay read. Met expectations.,2026-04-11
240,269,3.0,rate,It was an okay read. Met expectations.,2026-04-11
240,481,3.0,rate,It was an okay read. Met expectations.,2026-04-11
292,721,,shelve,,2026-04-11
182,630,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-11
211,983,,shelve,,2026-04-11
47,102,2.0,rate,Very basic characters and predictable plot.,2026-04-11
225,1005,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-11
344,1041,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-11
231,1098,,view,,2026-04-11
365,685,,view,,2026-04-11
151,779,3.0,rate,It was an okay read. Met expectations.,2026-04-11
383,674,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-11
57,492,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
24,27,,view,,2026-04-11
253,1181,4.0,rate,Beautifully written and highly engaging.,2026-04-11
73,920,,shelve,,2026-04-11
400,825,,view,,2026-04-11
156,558,3.0,rate,It was an okay read. Met expectations.,2026-04-11
331,1078,3.0,rate,It was an okay read. Met expectations.,2026-04-11
1,431,3.0,rate,It was an okay read. Met expectations.,2026-04-11
380,1028,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
5,946,3.0,rate,It was an okay read. Met expectations.,2026-04-11
223,1038,,view,,2026-04-11
28,19,4.0,rate,Beautifully written and highly engaging.,2026-04-11
335,1144,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-11
363,810,3.0,rate,It was an okay read. Met expectations.,2026-04-11
282,254,4.0,rate,"A wonderful read, really connected with the story.",2026-04-11
260,148,,shelve,,2026-04-11
388,867,,view,,2026-04-11
327,1121,3.0,rate,It was an okay read. Met expectations.,2026-04-11
198,347,3.0,rate,It was an okay read. Met expectations.,2026-04-11
156,1165,,view,,2026-04-11
335,886,,view,,2026-04-11
346,970,,shelve,,2026-04-11
362,419,,view,,2026-04-11
379,687,3.0,rate,It was an okay read. Met expectations.,2026-04-11
269,937,3.0,rate,It was an okay read. Met expectations.,2026-04-11
245,443,,shelve,,2026-04-11
72,293,,view,,2026-04-11
41,423,3.0,rate,It was an okay read. Met expectations.,2026-04-11
268,575,,view,,2026-04-11
187,505,3.0,rate,It was an okay read. Met expectations.,2026-04-11
6,546,2.0,rate,Very basic characters and predictable plot.,2026-04-11
384,340,2.0,rate,Hard to get through. Not recommended.,2026-04-11
345,600,,view,,2026-04-11
279,17,3.0,rate,It was an okay read. Met expectations.,2026-04-11
356,1121,3.0,rate,It was an okay read. Met expectations.,2026-04-11
136,506,4.0,rate,Beautifully written and highly engaging.,2026-04-11
208,884,3.0,rate,It was an okay read. Met expectations.,2026-04-11
352,435,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-11
362,688,,shelve,,2026-04-11
50,855,4.0,rate,Beautifully written and highly engaging.,2026-04-11
65,48,3.0,rate,It was an okay read. Met expectations.,2026-04-11
362,79,3.0,rate,It was an okay read. Met expectations.,2026-04-11
185,1109,2.0,rate,Very basic characters and predictable plot.,2026-04-11
258,976,2.0,rate,Hard to get through. Not recommended.,2026-04-12
180,780,3.0,rate,It was an okay read. Met expectations.,2026-04-12
226,478,3.0,rate,It was an okay read. Met expectations.,2026-04-12
182,1119,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
354,730,3.0,rate,It was an okay read. Met expectations.,2026-04-12
353,104,,view,,2026-04-12
346,82,,view,,2026-04-12
65,634,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-12
198,469,1.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-12
80,1168,,view,,2026-04-12
263,741,3.0,rate,It was an okay read. Met expectations.,2026-04-12
115,447,,view,,2026-04-12
22,893,2.0,rate,Decent idea but poorly written.,2026-04-12
63,505,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-12
187,664,,view,,2026-04-12
18,1007,3.0,rate,It was an okay read. Met expectations.,2026-04-12
316,350,3.0,rate,It was an okay read. Met expectations.,2026-04-12
192,1071,,view,,2026-04-12
31,755,3.0,rate,It was an okay read. Met expectations.,2026-04-12
346,24,4.0,rate,"A wonderful read, really connected with the story.",2026-04-12
199,531,,shelve,,2026-04-12
2,345,3.0,rate,It was an okay read. Met expectations.,2026-04-12
250,93,4.0,rate,Beautifully written and highly engaging.,2026-04-12
28,49,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
377,303,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-12
384,828,3.0,rate,It was an okay read. Met expectations.,2026-04-12
21,1055,3.0,rate,It was an okay read. Met expectations.,2026-04-12
315,636,2.0,rate,Decent idea but poorly written.,2026-04-12
66,868,2.0,rate,Hard to get through. Not recommended.,2026-04-12
317,1044,,shelve,,2026-04-12
260,272,3.0,rate,It was an okay read. Met expectations.,2026-04-12
255,531,3.0,rate,It was an okay read. Met expectations.,2026-04-12
195,374,3.0,rate,It was an okay read. Met expectations.,2026-04-12
197,795,,view,,2026-04-12
387,1093,3.0,rate,It was an okay read. Met expectations.,2026-04-12
383,689,2.0,rate,Decent idea but poorly written.,2026-04-12
262,227,4.0,rate,Could not put it down! A fantastic book.,2026-04-12
20,51,,view,,2026-04-12
251,648,,view,,2026-04-12
353,769,,view,,2026-04-12
205,420,,view,,2026-04-12
190,95,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
9,660,3.0,rate,It was an okay read. Met expectations.,2026-04-12
11,365,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-04-12
286,1142,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
372,911,,shelve,,2026-04-12
42,933,,view,,2026-04-12
139,641,2.0,rate,Decent idea but poorly written.,2026-04-12
279,695,,view,,2026-04-12
397,198,4.0,rate,Could not put it down! A fantastic book.,2026-04-12
311,719,,view,,2026-04-12
203,82,,view,,2026-04-12
164,720,5.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
155,953,,view,,2026-04-12
140,599,2.0,rate,Hard to get through. Not recommended.,2026-04-12
102,216,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-12
6,864,3.0,rate,It was an okay read. Met expectations.,2026-04-12
49,796,5.0,rate,Beautifully written and highly engaging.,2026-04-12
210,966,,view,,2026-04-12
300,638,,view,,2026-04-12
140,401,3.0,rate,It was an okay read. Met expectations.,2026-04-12
135,769,2.0,rate,Very basic characters and predictable plot.,2026-04-12
237,88,3.0,rate,It was an okay read. Met expectations.,2026-04-12
165,133,2.0,rate,Decent idea but poorly written.,2026-04-12
347,273,,view,,2026-04-12
138,28,2.0,rate,Very basic characters and predictable plot.,2026-04-12
237,733,3.0,rate,It was an okay read. Met expectations.,2026-04-12
119,177,,view,,2026-04-12
50,736,3.0,rate,It was an okay read. Met expectations.,2026-04-12
41,75,3.0,rate,It was an okay read. Met expectations.,2026-04-12
138,76,2.0,rate,"Disappointing, execution fell short of the premise.",2026-04-12
89,789,,view,,2026-04-12
51,1146,,view,,2026-04-12
58,928,,view,,2026-04-12
40,49,4.0,rate,Could not put it down! A fantastic book.,2026-04-12
212,1003,3.0,rate,It was an okay read. Met expectations.,2026-04-12
244,489,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-12
51,291,3.0,rate,It was an okay read. Met expectations.,2026-04-12
327,1110,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
208,484,4.0,rate,Beautifully written and highly engaging.,2026-04-12
350,139,4.0,rate,An absolute masterpiece! Loved every page.,2026-04-12
88,561,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-04-12
206,659,2.0,rate,Hard to get through. Not recommended.,2026-04-12
339,290,4.0,rate,"A wonderful read, really connected with the story.",2026-04-12
51,235,,view,,2026-04-12
333,1022,3.0,rate,It was an okay read. Met expectations.,2026-04-12
39,162,4.0,rate,"A wonderful read, really connected with the story.",2026-04-12
284,227,4.0,rate,Could not put it down! A fantastic book.,2026-04-12
297,26,,view,,2026-04-12
39,1103,3.0,rate,It was an okay read. Met expectations.,2026-04-12
